184,Hwang Hee-chan,ng NGA,FW,Greuther Fürth,22,1998,2,0,49,0.5,0,0,0,0,0,0,0,0,0,0,0
185,Dominique Heintz,ng NGA,DF,Greuther Fürth,22,1998,7,7,467,5.2,0,0,0,0,0,0,0,53,57.2,0,0
186,Dominique Heintz,ng NGA,DF,Greuther Fürth,22,1998,1,0,29,0.3,0,0,0,0,0,0,0,53,57.2,0,0
187,Benjamin Henrichs,ng NGA,DF,Greuther Fürth,22,1998,22,12,1143,12.7,3,3,6,0,0,3,0,128,132.4,3,0
188,Lucas Hernández,ng NGA,DF,Greuther Fürth,22,1998,25,25,2030,22.6,0,1,1,0,0,7,0,233,236.6,0,0
189,Patrick Herrmann,ng NGA,DFFW,Greuther Fürth,22,1998,23,5,754,8.4,0,4,4,0,0,1,0,66,103.8,0,0
190,Piero Hincapié,ng NGA,DF,Greuther Fürth,22,1998,27,20,1754,19.5,1,2,3,0,0,5,0,0,0,0,0
191,Martin Hinteregger,ng NGA,DF,Greuther Fürth,22,1998,27,25,2222,24.7,1,0,1,0,0,6,0,277,252.7,1,0
192,Marwin Hitz,ng NGA,GK,Greuther Fürth,22,1998,5,4,405,4.5,0,0,0,0,0,0,0,0,25.9,0,0
193,Nicolas Höfler,ng NGA,MF,Greuther Fürth,22,1998,30,30,2600,28.9,2,4,6,0,0,5,0,345,329.9,2,0
194,Jonas Hofmann,ng NGA,MFFW,Greuther Fürth,22,1998,26,24,2078,23.1,12,5,17,0,0,1,0,176,264.8,0,0
195,Lucas Höler,ng NGA,FW,Greuther Fürth,22,1998,34,30,2583,28.7,7,2,9,0,0,2,0,0,325.3,7,0
196,Gerrit Holtmann,ng NGA,FWMF,Greuther Fürth,22,1998,29,23,1840,20.4,5,4,9,0,0,0,0,172,196.4,5,0
197,Justin Hoogma,ng NGA,DF,Greuther Fürth,22,1998,3,3,270,3.0,0,0,0,0,0,1,0,20,30,0,0
198,Jannes Horn,ng NGA,DF,Greuther Fürth,22,1998,11,3,478,5.3,0,0,0,0,0,2,0,38,60.1,0,0
199,Timo Horn,ng NGA,GK,Greuther Fürth,22,1998,13,13,1170,13.0,0,0,0,0,0,0,0,0,76,0,0
200,Lukáš Hrádecký,ng NGA,GK,Greuther Fürth,22,1998,32,32,2880,32.0,0,0,0,0,0,1,0,0,170.7,0,0
201,Branimir Hrgota,ng NGA,FW,Greuther Fürth,22,1998,34,33,2777,30.9,9,5,14,5,5,4,0,310,322.1,0,0
